"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT05","WT05_ATTRIBUTES"
"USC00472425","2018-11-21","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","  -17",",,7","  -67",",,7",,,,,,
"USC00472425","2018-11-22","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   11",",,7","  -44",",,7",,,,,,
"USC00472425","2018-11-23","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   20",",,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","    6",",,7",,,,,,
"USC00472425","2018-11-24","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   10",",,7,2400","    0",",,7,2400","    0",",,7,2400","   50",",,7","  -11",",,7",,,,,,
"USC00472425","2018-11-25","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  -11",",,7","  -56",",,7",,,,,,
"USC00472425","2018-11-26","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  -50",",,7"," -100",",,7",,,,,,
"USC00472425","2018-11-27","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","   13",",,7,2400","    0","T,,7,2400","  -61",",,7"," -106",",,7",,,,,,
"USC00472425","2018-11-28","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","   13",",,7,2400","    0","T,,7,2400","  -28",",,7"," -117",",,7",,,,,,
"USC00472425","2018-11-29","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   10",",,7,2400","   13",",,7,2400","   25",",,7,2400","  -17",",,7","  -44",",,7",,,,,,
"USC00472425","2018-11-30","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   -6",",,7","  -22",",,7",,,,,,
"USC00472425","2018-12-01","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   46",",,7,2400","   56",",,7,2400","   51",",,7,2400","   11",",,7","  -28",",,7",,,,,,
"USC00472425","2018-12-02","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   25",",,7,2400","   51",",,7,2400","   76",",,7,2400","   11",",,7","  -11",",,7",,,,,,
"USC00472425","2018-12-03","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","   76",",,7,2400","  -11",",,7","  -39",",,7",,,,,,
"USC00472425","2018-12-04","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","   76",",,7,2400","  -39",",,7","  -61",",,7",,,,,,
"USC00472425","2018-12-05","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","   76",",,7,2400","  -22",",,7","  -61",",,7",,,,,,
"USC00472425","2018-12-06","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","   76",",,7,2400","  -61",",,7"," -133",",,7",,,,,,
"USC00472425","2018-12-07","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","   76",",,7,2400","  -67",",,7"," -161",",,7",,,,,,
"USC00472425","2018-12-08","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","   76",",,7,2400","  -56",",,7"," -172",",,7",,,,,,
"USC00472425","2018-12-09","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","   76",",,7,2400","  -11",",,7"," -117",",,7",,,,,,
"USC00472425","2018-12-10","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","   76",",,7,2400","  -61",",,7"," -122",",,7",,,,,,
"USC00472425","2018-12-11","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","   76",",,7,2400","  -50",",,7"," -150",",,7",,,,,,
"USC00472425","2018-12-12","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   30",",,7,2400","   38",",,7,2400","  102",",,7,2400","   -6",",,7","  -50",",,7",,,,,,
"USC00472425","2018-12-13","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  102",",,7,2400","  -11",",,7","  -33",",,7",,,,,,
"USC00472425","2018-12-14","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  102",",,7,2400","   28",",,7","  -61",",,7",,,,,,
"USC00472425","2018-12-15","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  102",",,7,2400","   61",",,7"," -106",",,7",,,,,,
"USC00472425","2018-12-16","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","   76",",,7,2400","   67",",,7","   -6",",,7",,,,,,
"USC00472425","2018-12-17","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","   76",",,7,2400","   22",",,7","  -61",",,7",,,,,,
"USC00472425","2018-12-18","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","   51",",,7,2400","   78",",,7","  -72",",,7",,,,,,
"USC00472425","2018-12-19","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","   51",",,7,2400","   56",",,7","   11",",,7",,,,,,
"USC00472425","2018-12-20","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   30",",,7,2400","   18",",,7,2400","   25",",,7,2400","   28",",,7","  -11",",,7",,,,,,
"USC00472425","2018-12-21","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","    0","T,,7,2400","  -11",",,7","  -44",",,7",,,,,,
"USC00472425","2018-12-22","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","    0","T,,7,2400","  -17",",,7","  -50",",,7",,,,,,
"USC00472425","2018-12-23","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    5",",,7,2400","   13",",,7,2400","    0","T,,7,2400","   -6",",,7","  -61",",,7",,,,,,
"USC00472425","2018-12-24","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","  -39",",,7"," -106",",,7",,,,,,
"USC00472425","2018-12-25","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","  -33",",,7","  -89",",,7",,,,,,
"USC00472425","2018-12-26","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   38",",,7,2400","   38",",,7,2400","   25",",,7,2400","    6",",,7","  -33",",,7",,,,,,
"USC00472425","2018-12-27","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  254",",,7,2400","   38",",,7,2400","    0","T,,7,2400","   33",",,7","   -6",",,7",,,,,,
"USC00472425","2018-12-28","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   13",",,7,2400","   20",",,7,2400","   25",",,7,2400","   22",",,7","  -83",",,7",,,,,,
"USC00472425","2018-12-29","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","   25",",,7,2400","  -78",",,7"," -100",",,7",,,,,,
"USC00472425","2018-12-30","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","   25",",,7,2400","   -6",",,7"," -100",",,7",,,,,,
"USC00472425","2018-12-31","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","   25",",,7,2400","    0",",,7","  -61",",,7",,,,,,
"USC00472425","2019-01-01","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","   25",",,7,2400","  -61",",,7"," -144",",,7",,,,,,
"USC00472425","2019-01-02","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","   25",",,7,2400","  -39",",,7"," -150",",,7",,,,,,
"USC00472425","2019-01-03","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   39",",,7","  -61",",,7",,,,,,
"USC00472425","2019-01-04","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   67",",,7","  -17",",,7",,,,,,
"USC00472425","2019-01-05","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   78",",,7","  -11",",,7",,,,,,
"USC00472425","2019-01-06","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    5",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   11",",,7","  -44",",,7",,,,,,
"USC00472425","2019-01-07","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   25",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   50",",,7","    6",",,7",,,,,,
"USC00472425","2019-01-08","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","    0","T,,7,2400","   22",",,7"," -106",",,7",,,,,,
"USC00472425","2019-01-09","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","    0","T,,7,2400","  -89",",,7"," -133",",,7",,,,,,
"USC00472425","2019-01-10","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  -44",",,7"," -128",",,7",,,,,,
"USC00472425","2019-01-11","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","    0",",,7","  -83",",,7",,,,,,
"USC00472425","2019-01-12","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","    0",",,7","  -61",",,7",,,,,,
"USC00472425","2019-01-13","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","    6",",,7","  -56",",,7",,,,,,
"USC00472425","2019-01-14","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  -11",",,7","  -28",",,7",,,,,,
"USC00472425","2019-01-15","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","    6",",,7","  -33",",,7",,,,,,
"USC00472425","2019-01-16","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  -33",",,7"," -117",",,7",,,,,,
"USC00472425","2019-01-17","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    8",",,7,2400","   13",",,7,2400","    0","T,,7,2400","  -50",",,7"," -106",",,7",,,,,,
"USC00472425","2019-01-18","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400"," -106",",,7"," -133",",,7",,,,,,
"USC00472425","2019-01-19","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","    0","T,,7,2400"," -100",",,7"," -172",",,7",,,,,,
"USC00472425","2019-01-20","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400"," -122",",,7"," -211",",,7",,,,,,
"USC00472425","2019-01-21","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","  -83",",,7"," -217",",,7",,,,,,
"USC00472425","2019-01-22","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    5",",,7,2400","   13",",,7,2400","   25",",,7,2400","  -78",",,7"," -100",",,7",,,,,,
"USC00472425","2019-01-23","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","   25",",,7,2400","  -56",",,7"," -111",",,7",,,,,,
"USC00472425","2019-01-24","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    8",",,7,2400","   30",",,7,2400","   51",",,7,2400","  -83",",,7"," -217",",,7",,,,,,
"USC00472425","2019-01-25","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","   51",",,7,2400"," -172",",,7"," -256",",,7",,,,,,
"USC00472425","2019-01-26","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","   51",",,7,2400"," -139",",,7"," -272",",,7",,,,,,
"USC00472425","2019-01-27","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   25",",,7,2400","   51",",,7,2400","  102",",,7,2400"," -150",",,7"," -250",",,7",,,,,,
"USC00472425","2019-01-28","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   76",",,7,2400","  152",",,7,2400","  254",",,7,2400"," -106",",,7"," -172",",,7",,,,,,
"USC00472425","2019-01-29","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","  254",",,7,2400"," -172",",,7"," -306",",,7",,,,,,
"USC00472425","2019-01-30","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  254",",,7,2400"," -261",",,7"," -339",",,7",,,,,,
"USC00472425","2019-01-31","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  203",",,7,2400"," -206",",,7"," -333",",,7",,,,,,
"USC00472425","2019-02-01","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","  152",",,7,2400"," -106",",,7"," -206",",,7",,,,,,
"USC00472425","2019-02-02","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0",",,7,2400","  127",",,7,2400","   33",",,7"," -117",",,7",,,,,,
"USC00472425","2019-02-03","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   10",",,7,2400","    0",",,7,2400","   76",",,7,2400","   50",",,7","   28",",,7",,,,,,
"USC00472425","2019-02-04","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   46",",,7,2400","    0",",,7,2400","   25",",,7,2400","   39",",,7"," -117",",,7",,,,,,
"USC00472425","2019-02-05","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  165",",,7,2400","  203",",,7,2400","  203",",,7,2400","  -94",",,7"," -133",",,7",,,,,,
"USC00472425","2019-02-06","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   20",",,7,2400","   25",",,7,2400","  229",",,7,2400","  -39",",,7"," -100",",,7",,,,,,
"USC00472425","2019-02-07","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  127",",,7,2400","  152",",,7,2400","  356",",,7,2400","  -39",",,7"," -150",",,7",,,,,,
"USC00472425","2019-02-08","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","  305",",,7,2400"," -144",",,7"," -244",",,7",,,,,,
"USC00472425","2019-02-09","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  279",",,7,2400"," -128",",,7"," -261",",,7",,,,,,
"USC00472425","2019-02-10","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   76",",,7,2400","  114",",,7,2400","  254",",,7,2400","  -61",",,7"," -133",",,7",,,,,,
"USC00472425","2019-02-11","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","  229",",,7,2400","  -39",",,7","  -78",",,7",,,,,,
"USC00472425","2019-02-12","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  216",",,7,2400","  254",",,7,2400","  457",",,7,2400","  -44",",,7","  -67",",,7",,,,,,
"USC00472425","2019-02-13","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  457",",,7,2400","  -61",",,7"," -100",",,7",,,,,,
"USC00472425","2019-02-14","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    8",",,7,2400","   13",",,7,2400","  432",",,7,2400","  -17",",,7"," -150",",,7",,,,,,
"USC00472425","2019-02-15","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  381",",,7,2400","  -89",",,7"," -200",",,7",,,,,,
"USC00472425","2019-02-16","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  381",",,7,2400","  -44",",,7"," -211",",,7",,,,,,
"USC00472425","2019-02-17","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","  356",",,7,2400","  -39",",,7"," -100",",,7",,,,,,
"USC00472425","2019-02-18","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  356",",,7,2400","  -61",",,7"," -150",",,7",,,,,,
"USC00472425","2019-02-19","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  330",",,7,2400","  -50",",,7"," -211",",,7",,,,,,
"USC00472425","2019-02-20","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  127",",,7,2400","  152",",,7,2400","  457",",,7,2400","  -17",",,7"," -106",",,7",,,,,,
"USC00472425","2019-02-21","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","  432",",,7,2400","  -44",",,7"," -117",",,7",,,,,,
"USC00472425","2019-02-22","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  406",",,7,2400","   -6",",,7"," -133",",,7",,,,,,
"USC00472425","2019-02-23","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   38",",,7,2400","   64",",,7,2400","  432",",,7,2400","    0",",,7","  -33",",,7",,,,,,
"USC00472425","2019-02-24","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  241",",,7,2400","  305",",,7,2400","  686",",,7,2400","  -11",",,7"," -183",",,7",,,,,,
"USC00472425","2019-02-25","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  635",",,7,2400"," -161",",,7"," -217",",,7",,,,,,
"USC00472425","2019-02-26","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   13",",,7,2400","   51",",,7,2400","  660",",,7,2400"," -133",",,7"," -206",",,7",,,,,,
"USC00472425","2019-02-27","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   30",",,7,2400","   89",",,7,2400","  711",",,7,2400"," -106",",,7"," -189",",,7",,,,,,
"USC00472425","2019-02-28","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  686",",,7,2400","  -72",",,7"," -211",",,7",,,,,,
"USC00472425","2019-03-01","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   64",",,7,2400","  127",",,7,2400","  762",",,7,2400","  -56",",,7"," -183",",,7",,,,,,
"USC00472425","2019-03-02","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  711",",,7,2400","  -56",",,7"," -144",",,7",,,,,,
"USC00472425","2019-03-03","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  686",",,7,2400"," -144",",,7"," -239",",,7",,,,,,
"USC00472425","2019-03-04","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","  660",",,7,2400"," -133",",,7"," -256",",,7",,,,,,
"USC00472425","2019-03-05","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  635",",,7,2400"," -100",",,7"," -200",",,7",,,,,,
"USC00472425","2019-03-06","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","  610",",,7,2400","  -56",",,7"," -189",",,7",,,,,,
"USC00472425","2019-03-07","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  584",",,7,2400","  -50",",,7"," -217",",,7",,,,,,
"USC00472425","2019-03-08","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","  559",",,7,2400","   33",",,7"," -144",",,7",,,,,,
"USC00472425","2019-03-09","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   89",",,7,2400","  107",",,7,2400",,,"   28",",,7","  -61",",,7",,,,,,
"USC00472425","2019-03-10","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   64",",,7,2400","   76",",,7,2400","  635",",,7,2400","    6",",,7","  -67",",,7",,,,,,
"USC00472425","2019-03-11","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  584",",,7,2400","   -6",",,7"," -117",",,7",,,,,,
"USC00472425","2019-03-12","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","  132",",,7,2400","    0",",,7,2400","  508",",,7,2400","   56",",,7"," -122",",,7",,,,,,
"USC00472425","2019-03-13","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   23",",,7,2400","    0",",,7,2400","  483",",,7,2400","   61",",,7","   22",",,7",,,,,,
"USC00472425","2019-03-14","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   79",",,7,2400","    0","T,,7,2400","  305",",,7,2400","  111",",,7","   17",",,7",,,,,,
"USC00472425","2019-03-15","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    8",",,7,2400","    0","T,,7,2400","  254",",,7,2400","   28",",,7","  -17",",,7",,,,,,
"USC00472425","2019-03-16","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  229",",,7,2400","    6",",,7","  -67",",,7",,,,,,
"USC00472425","2019-03-17","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  229",",,7,2400","    0",",,7","  -72",",,7",,,,,,
"USC00472425","2019-03-18","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  229",",,7,2400","   50",",,7","  -50",",,7",,,,,,
"USC00472425","2019-03-19","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  229",",,7,2400","   89",",,7","  -44",",,7",,,,,,
"USC00472425","2019-03-20","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  203",",,7,2400","   39",",,7","   22",",,7",,,,,,
"USC00472425","2019-03-21","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  178",",,7,2400","   89",",,7","    6",",,7",,,,,,
"USC00472425","2019-03-22","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  152",",,7,2400","   72",",,7","  -22",",,7",,,,,,
"USC00472425","2019-03-23","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  152",",,7,2400","  111",",,7","  -67",",,7",,,,,,
"USC00472425","2019-03-24","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  127",",,7,2400","  100",",,7","    0",",,7",,,,,,
"USC00472425","2019-03-25","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  127",",,7,2400","   56",",,7","  -39",",,7",,,,,,
"USC00472425","2019-03-26","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","  102",",,7,2400","   94",",,7","  -72",",,7",,,,,,
"USC00472425","2019-03-27","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","   76",",,7,2400","  156",",,7","   50",",,7",,,,,,
"USC00472425","2019-03-28","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","   76",",,7,2400","  106",",,7","   28",",,7",,,,,,
"USC00472425","2019-03-29","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","   51",",,7,2400","   67",",,7","  -28",",,7",,,,,,
"USC00472425","2019-03-30","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","   51",",,7,2400","   17",",,7","  -28",",,7",,,,,,
"USC00472425","2019-03-31","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","   25",",,7,2400","   28",",,7","  -50",",,7",,,,,,
"USC00472425","2019-04-01","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0","T,,7,2400","   25",",,7,2400","   56",",,7","   -6",",,7",,,,,,
"USC00472425","2019-04-02","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  100",",,7","  -11",",,7",,,,,,
"USC00472425","2019-04-03","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   94",",,7","  -11",",,7",,,,,,
"USC00472425","2019-04-04","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   23",",,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","  -22",",,7",,,,,,
"USC00472425","2019-04-05","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  106",",,7","   11",",,7",,,,,,
"USC00472425","2019-04-06","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   48",",,7,2400","    0",",,7,2400","    0",",,7,2400","  106",",,7","   67",",,7",,,,,,
"USC00472425","2019-04-07","44.7878","-91.5165","268.2","EAU CLAIRE 3 SW, WI US","   15",",,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","  100",",,7",,,,,,
