"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00013942","2019-01-01","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  156",",,W","   67",",,W","   32",",,W",,,,,,,,,,,"   40",",,W","   40",",,W",,,"   67",",,W","   76",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-02","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","  404",",,W,2400",,,"    0",",,H","   94",",,W","   61",",,W","   41",",,W",,,,,,,,,,,"   50",",,W","   40",",,W",,,"   76",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-03","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","  549",",,W,2400","    0",",,H","    0",",,H","   94",",,W","   67",",,W","   39",",,W",,,,,,,,,,,"  270",",,W","   80",",,W",,,"   81",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-04","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    3",",,W,2400","    0",",,H","    0",",,H","  100",",,W","   17",",,W","   48",",,W",,,,,,,,,,,"  260",",,W","  260",",,W",,,"   94",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-05","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","    0",",,W","   10",",,W",,,,,,,,,,,"  250",",,W","  250",",,W",,,"   40",",,W","   54",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-06","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  200",",,W","   22",",,W","   18",",,W",,,,,,,,,,,"  230",",,W","  160",",,W",,,"   45",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-07","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  217",",,W","   78",",,W","   38",",,W",,,,,,,,,,,"  220",",,W","  230",",,W",,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-08","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  228",",,W","  111",",,W","   29",",,W",,,,,,,,,,,"   20",",,W","  360",",,W",,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-09","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   28",",,W","   38",",,W",,,,,,,,,,,"   10",",,W","  350",",,W",,,"   81",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-10","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","    0",",,W","   22",",,W",,,,,,,,,,,"   60",",,W","   80",",,W",,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-11","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  122",",,W","   17",",,W","   20",",,W",,,,,,,,,,,"   90",",,W","  110",",,W",,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-12","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","  249",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   78",",,W","   40",",,W",,,,,,,,,,,"  300",",,W","  300",",,W",,,"   98",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-13","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","   83",",,W","   50",",,W","   51",",,W",,,,,,,,,,,"  320",",,W","  320",",,W",,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-14","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","   56",",,W","   50",",,W","   18",",,W",,,,,,,,,,,"  350",",,W","  330",",,W",,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-15","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","   89",",,W","   44",",,W","   10",",,W",,,,,,,,,,,"  180",",,W","   40",",,W",,,"   27",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-16","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","   56",",,W","   17",",,W",,,,,,,,,,,"  160",",,W","  170",",,W",,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-17","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","   15",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   94",",,W","   17",",,W",,,,,,,,,,,"  230",",,W","  160",",,W",,,"   36",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-18","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","   18",",,W,2400","    0",",,H","    0",",,H","  183",",,W","  117",",,W","   28",",,W",,,,,,,,,,,"  180",",,W","  160",",,W",,,"   67",",,W","   94",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-19","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","  264",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   11",",,W","   76",",,W",,,,,,,,,,,"  290",",,W","  270",",,W",,,"  143",",,W","  183",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-20","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","   78",",,W","    0",",,W","   36",",,W",,,,,,,,,,,"  320",",,W","  330",",,W",,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-21","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  106",",,W","  -16",",,W","   21",",,W",,,,,,,,,,,"  150",",,W","  160",",,W",,,"   58",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-22","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0","T,,W,2400","    0",",,H","    0",",,H","  194",",,W","   83",",,W","   45",",,W",,,,,,,,,,,"  160",",,W","  160",",,W",,,"   81",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-23","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","  424",",,W,2400","    0",",,H","    0",",,H","  178",",,W","    0",",,W","   52",",,W",,,,,,,,,,,"  310",",,W","  310",",,W",,,"  134",",,W","  179",",,W","    1",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-24","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  100",",,W","  -21",",,W","    8",",,W",,,,,,,,,,,"   10",",,W","   10",",,W",,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-25","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  100",",,W","    0",",,W","   20",",,W",,,,,,,,,,,"   60",",,W","   10",",,W",,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-26","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0","T,,W,2400","    0",",,H","    0",",,H","  156",",,W","   22",",,W","   13",",,W",,,,,,,,,,,"  230",",,W","  250",",,W",,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-27","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   17",",,W","   13",",,W",,,,,,,,,,,"  270",",,W","  230",",,W",,,"   54",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-28","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","  102",",,W,2400","    0",",,H","    0",",,H","  194",",,W","   22",",,W","   40",",,W",,,,,,,,,,,"  360",",,W","   20",",,W",,,"  112",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-29","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    8",",,W,2400","    0",",,H","    0",",,H","   67",",,W","  -10",",,W","   39",",,W",,,,,,,,,,,"  340",",,W","  350",",,W",,,"   98",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-30","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","   89",",,W","  -16",",,W","   13",",,W",,,,,,,,,,,"  220",",,W","  210",",,W",,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-01-31","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","  -21",",,W","   14",",,W",,,,,,,,,,,"  170",",,W","  150",",,W",,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-02-01","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","   41",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   67",",,W","   13",",,W",,,,,,,,,,,"  160",",,W","  140",",,W",,,"   36",",,W","   54",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-02-02","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0","T,,W,2400",,,"    0",",,H","  189",",,W","   44",",,W","    4",",,W",,,,,,,,,,,"   40",",,W","  290",",,W",,,"   36",",,W","   40",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-02-03","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0","T,,W,2400",,,"    0",",,H","  200",",,W","   56",",,W","   16",",,W",,,,,,,,,,,"  160",",,W","  170",",,W",,,"   36",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-02-04","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","  161",",,W","   29",",,W",,,,,,,,,,,"  210",",,W","  150",",,W",,,"   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-02-05","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    5",",,W,2400","    0",",,H","    0",",,H","  250",",,W","  172",",,W","   30",",,W",,,,,,,,,,,"  160",",,W","  170",",,W",,,"   63",",,W","   89",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-02-06","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  267",",,W","  200",",,W","   48",",,W",,,,,,,,,,,"  210",",,W","  210",",,W",,,"  116",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-02-07","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","   20",",,W,2400","    0",",,H","    0",",,H","  244",",,W","   39",",,W","   64",",,W",,,,,,,,,,,"  300",",,W","  310",",,W",,,"  134",",,W","  165",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-02-08","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","   15",",,W,2400","    0",",,H","    0",",,H","   39",",,W","  -10",",,W","   56",",,W",,,,,,,,,,,"  340",",,W","   10",",,W",,,"  103",",,W","  125",",,W",,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-02-09","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","   13",",,W,2400","    0",",,H","    0",",,H","   56",",,W","    0",",,W","   49",",,W",,,,,,,,,,,"   40",",,W","   40",",,W",,,"   94",",,W","  116",",,W",,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-02-10","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   50",",,W","   18",",,W",,,,,,,,,,,"  190",",,W","  180",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-02-11","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","   53",",,W,2400","    0",",,H","    0",",,H","  211",",,W","  100",",,W","   40",",,W",,,,,,,,,,,"  200",",,W","  190",",,W",,,"   81",",,W","  103",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-02-12","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","  307",",,W,2400",,,"    0",",,H","  194",",,W","   61",",,W","   51",",,W",,,,,,,,,,,"  270",",,W","  270",",,W",,,"  143",",,W","  192",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-02-13","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   11",",,W","   21",",,W",,,,,,,,,,,"  210",",,W","  190",",,W",,,"   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-02-14","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  228",",,W","  100",",,W","   60",",,W",,,,,,,,,,,"  210",",,W","  220",",,W",,,"  134",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-02-15","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  228",",,W","  106",",,W","   32",",,W",,,,,,,,,,,"  200",",,W","  200",",,W",,,"   89",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-02-16","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0","T,,W,2400","    0",",,H","    0",",,H","  100",",,W","   39",",,W","   39",",,W",,,,,,,,,,,"   10",",,W","  360",",,W",,,"   81",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-02-17","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","   48",",,W,2400","    0",",,H","    0",",,H","   94",",,W","   44",",,W","   30",",,W",,,,,,,,,,,"  340",",,W","  360",",,W",,,"   72",",,W","   94",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-02-18","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","   89",",,W","   44",",,W","   62",",,W",,,,,,,,,,,"   40",",,W","   40",",,W",,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-02-19","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","  409",",,W,2400","    0",",,H","    0",",,H","  100",",,W","   28",",,W","   46",",,W",,,,,,,,,,,"   50",",,W","   50",",,W",,,"  103",",,W","  134",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-02-20","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","   61",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   50",",,W","   26",",,W",,,,,,,,,,,"  290",",,W","  290",",,W",,,"   67",",,W","   85",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-02-21","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","  175",",,W,2400","    0",",,H","    0",",,H","   89",",,W","   44",",,W","   45",",,W",,,,,,,,,,,"   40",",,W","   50",",,W",,,"   89",",,W","  125",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-02-22","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","  203",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   89",",,W","   31",",,W",,,,,,,,,,,"   50",",,W","   40",",,W",,,"   63",",,W","   76",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-02-23","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","   23",",,W,2400","    0",",,H","    0",",,H","  250",",,W","  117",",,W","   38",",,W",,,,,,,,,,,"  260",",,W","  270",",,W",,,"  157",",,W","  210",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-02-24","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   44",",,W","   47",",,W",,,,,,,,,,,"  290",",,W","  300",",,W",,,"  130",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-02-25","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   22",",,W","   25",",,W",,,,,,,,,,,"   90",",,W","   80",",,W",,,"   76",",,W","   98",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-02-26","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    3",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   67",",,W","    9",",,W",,,,,,,,,,,"   60",",,W","  110",",,W",,,"   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-02-27","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","  155",",,W,2400","    0",",,H","    0",",,H","  228",",,W","   94",",,W","   14",",,W",,,,,,,,,,,"  270",",,W","  330",",,W",,,"   45",",,W","   72",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-02-28","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","   10",",,W,2400","    0",",,H","    0",",,H","  172",",,W","  100",",,W","   26",",,W",,,,,,,,,,,"  320",",,W","  330",",,W",,,"   54",",,W","   67",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-03-01","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0","T,,W,2400","    0",",,H","    0",",,H","  117",",,W","   72",",,W","   26",",,W",,,,,,,,,,,"   40",",,W","   40",",,W",,,"   54",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-03-02","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    3",",,W,2400",,,"    0",",,H","  144",",,W","   78",",,W","   38",",,W",,,,,,,,,,,"   50",",,W","   50",",,W",,,"   67",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-03-03","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","  307",",,W,2400",,,"    0",",,H","  106",",,W","   39",",,W","   57",",,W",,,,,,,,,,,"  360",",,W","   30",",,W",,,"   98",",,W","  121",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-03-04","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","   50",",,W","  -21",",,W","   55",",,W",,,,,,,,,,,"   10",",,W","   10",",,W",,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-03-05","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","   94",",,W","  -32",",,W","   26",",,W",,,,,,,,,,,"  310",",,W","  330",",,W",,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-03-06","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  111",",,W","  -21",",,W","   14",",,W",,,,,,,,,,,"   70",",,W","   50",",,W",,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-03-07","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0","T,,W,2400","    0",",,H","    0",",,H","  161",",,W","   22",",,W","   30",",,W",,,,,,,,,,,"  170",",,W","  180",",,W",,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-03-08","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0","T,,W,2400","    0",",,H","    0",",,H","  222",",,W","  139",",,W","   38",",,W",,,,,,,,,,,"  180",",,W","  180",",,W",,,"   81",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-03-09","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","   20",",,W,2400","    0",",,H","    0",",,H","  267",",,W","  161",",,W","   49",",,W",,,,,,,,,,,"  210",",,W","  210",",,W",,,"  143",",,W","  179",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-03-10","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","    0",",,W,2400","    0",",,H","    0",",,H","  233",",,W","  128",",,W","   33",",,W",,,,,,,,,,,"   50",",,W","   60",",,W",,,"   72",",,W","   89",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013942","2019-03-11","32.5155","-92.0405","24.1","MONROE REGIONAL AIRPORT, LA US","   36",",,W,2400","    0",",,H","    0",",,H","  150",",,W","  106",",,W","   38",",,W",,,,,,,,,,,"   50",",,W","   60",",,W",,,"  107",",,W","  143",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
