"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES"
"USC00052294","2018-11-13","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  102",",,7,0600","  -94",",,7"," -172",",,7"," -133",",,7,0600",,,,
"USC00052294","2018-11-14","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  102",",,7,0600","    0",",,7"," -133",",,7","  -89",",,7,0600",,,,
"USC00052294","2018-11-15","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   76",",,7,0600","   67",",,7","  -94",",,7","  -50",",,7,0600",,,,
"USC00052294","2018-11-16","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   76",",,7,0600","   78",",,7","  -50",",,7","  -33",",,7,0600",,,,
"USC00052294","2018-11-17","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   51",",,7,0600","   72",",,7","  -78",",,7","  -78",",,7,0600",,,,
"USC00052294","2018-11-18","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   51",",,7,0600","  -33",",,7"," -111",",,7"," -106",",,7,0600",,,,
"USC00052294","2018-11-19","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   25",",,7,0600","   17",",,7"," -106",",,7","  -72",",,7,0600",,,,
"USC00052294","2018-11-20","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   25",",,7,0600","   33",",,7","  -78",",,7","  -67",",,7,0600",,,,
"USC00052294","2018-11-21","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   25",",,7,0600","   56",",,7","  -78",",,7","  -72",",,7,0600",,,,
"USC00052294","2018-11-22","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","   72",",,7","  -78",",,7","  -56",",,7,0600",,,,
"USC00052294","2018-11-23","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","   44",",,7","  -67",",,7","  -61",",,7,0600",,,,
"USC00052294","2018-11-24","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","    6",",,7","  -61",",,7","  -22",",,7,0600",,,,
"USC00052294","2018-11-25","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","   46",",,7,0600","  132",",,7,0600","  127",",,7,0600","   50",",,7"," -122",",,7"," -122",",,7,0600",,,,
"USC00052294","2018-11-26","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   76",",,7,0600","  -39",",,7"," -150",",,7","  -94",",,7,0600",,,,
"USC00052294","2018-11-27","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   51",",,7,0600","   17",",,7"," -100",",,7","  -50",",,7,0600",,,,
"USC00052294","2018-11-28","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   25",",,7,0600","   44",",,7","  -56",",,7","  -17",",,7,0600",,,,
"USC00052294","2018-11-29","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   25",",,7,0600","   61",",,7","  -39",",,7","  -39",",,7,0600",,,,
"USC00052294","2018-11-30","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   25",",,7,0600","   44",",,7","  -50",",,7","  -50",",,7,0600",,,,
"USC00052294","2018-12-01","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","   22",",,7"," -100",",,7","  -89",",,7,0600",,,,
"USC00052294","2018-12-02","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","    0",",,7"," -133",",,7"," -133",",,7,0600",,,,
"USC00052294","2018-12-03","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","   13",",,7,0600","   25",",,7,0600","   25",",,7,0600","  -56",",,7"," -156",",,7"," -122",",,7,0600",,,,
"USC00052294","2018-12-04","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   25",",,7,0600","  -67",",,7"," -189",",,7"," -172",",,7,0600",,,,
"USC00052294","2018-12-05","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   25",",,7,0600","  -72",",,7"," -183",",,7"," -133",",,7,0600",,,,
"USC00052294","2018-12-06","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   25",",,7,0600","   28",",,7"," -133",",,7"," -128",",,7,0600",,,,
"USC00052294","2018-12-07","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   25",",,7,0600","   28",",,7"," -133",",,7","  -56",",,7,0600",,,,
"USC00052294","2018-12-08","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   25",",,7,0600","    0",",,7"," -122",",,7"," -106",",,7,0600",,,,
"USC00052294","2018-12-09","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   25",",,7,0600","   11",",,7"," -106",",,7","  -94",",,7,0600",,,,
"USC00052294","2018-12-10","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   25",",,7,0600","  -17",",,7"," -133",",,7"," -111",",,7,0600",,,,
"USC00052294","2018-12-11","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","   39",",,7"," -117",",,7","  -22",",,7,0600",,,,
"USC00052294","2018-12-12","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","   44",",,7","  -56",",,7","  -44",",,7,0600",,,,
"USC00052294","2018-12-13","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","   28",",,7,0600","   51",",,7,0600","   51",",,7,0600","   39",",,7"," -150",",,7"," -150",",,7,0600",,,,
"USC00052294","2018-12-14","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   25",",,7,0600","  -17",",,7"," -156",",,7","  -78",",,7,0600",,,,
"USC00052294","2018-12-15","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   25",",,7,0600","   61",",,7","  -83",",,7","  -17",",,7,0600",,,,
"USC00052294","2018-12-16","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   25",",,7,0600","   67",",,7","  -61",",,7","  -56",",,7,0600",,,,
"USC00052294","2018-12-17","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","   78",",,7","  -67",",,7","  -39",",,7,0600",,,,
"USC00052294","2018-12-18","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","   67",",,7","  -44",",,7","  -33",",,7,0600",,,,
"USC00052294","2018-12-19","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","   33",",,7","  -56",",,7","  -33",",,7,0600",,,,
"USC00052294","2018-12-20","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0","T,,7,0600","    0",",,7,0600","    0",",,7,0600","   -6",",,7"," -117",",,7"," -106",",,7,0600",,,,
"USC00052294","2018-12-21","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","   39",",,7"," -111",",,7","  -22",",,7,0600",,,,
"USC00052294","2018-12-22","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","   72",",,7","  -56",",,7","  -50",",,7,0600",,,,
"USC00052294","2018-12-23","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    8",",,7,0600","   20",",,7,0600","   25",",,7,0600","  -33",",,7"," -139",",,7"," -100",",,7,0600",,,,
"USC00052294","2018-12-24","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","   22",",,7"," -111",",,7","  -61",",,7,0600",,,,
"USC00052294","2018-12-25","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","    6",",,7","  -94",",,7","  -94",",,7,0600",,,,
"USC00052294","2018-12-26","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","   22",",,7"," -106",",,7","  -67",",,7,0600",,,,
"USC00052294","2018-12-27","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    5",",,7,0600","   13",",,7,0600","   25",",,7,0600","   17",",,7"," -128",",,7"," -128",",,7,0600",,,,
"USC00052294","2018-12-28","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    3",",,7,0600","    8",",,7,0600","   25",",,7,0600","  -83",",,7"," -194",",,7"," -194",",,7,0600",,,,
"USC00052294","2018-12-29","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    3",",,7,0600","    8",",,7,0600","   25",",,7,0600"," -117",",,7"," -194",",,7"," -183",",,7,0600",,,,
"USC00052294","2018-12-30","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   25",",,7,0600","  -44",",,7"," -194",",,7"," -106",",,7,0600",,,,
"USC00052294","2018-12-31","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   25",",,7,0600","   33",",,7"," -128",",,7"," -106",",,7,0600",,,,
"USC00052294","2019-01-01","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","   41",",,7,0600","   46",",,7,0600","   51",",,7,0600"," -106",",,7"," -233",",,7"," -222",",,7,0600",,,,
"USC00052294","2019-01-02","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   51",",,7,0600","  -94",",,7"," -222",",,7"," -183",",,7,0600",,,,
"USC00052294","2019-01-03","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   25",",,7,0600","  -11",",,7"," -189",",,7"," -133",",,7,0600",,,,
"USC00052294","2019-01-04","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   25",",,7,0600","   44",",,7"," -144",",,7","  -72",",,7,0600",,,,
"USC00052294","2019-01-05","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   25",",,7,0600","   78",",,7","  -72",",,7","  -22",",,7,0600",,,,
"USC00052294","2019-01-06","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   25",",,7,0600","   67",",,7","  -44",",,7","   -6",",,7,0600",,,,
"USC00052294","2019-01-07","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   25",",,7,0600","   33",",,7","  -89",",,7","  -83",",,7,0600",,,,
"USC00052294","2019-01-08","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   25",",,7,0600","  -11",",,7","  -83",",,7","  -61",",,7,0600",,,,
"USC00052294","2019-01-09","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   25",",,7,0600","   39",",,7","  -78",",,7","  -67",",,7,0600",,,,
"USC00052294","2019-01-10","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   25",",,7,0600","   78",",,7","  -67",",,7","  -33",",,7,0600",,,,
"USC00052294","2019-01-11","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","   69",",,7,0600","   71",",,7,0600","   76",",,7,0600","   67",",,7","  -50",",,7","  -50",",,7,0600",,,,
"USC00052294","2019-01-12","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","  107",",,7,0600","  122",",,7,0600","  203",",,7,0600","  -44",",,7","  -83",",,7","  -83",",,7,0600",,,,
"USC00052294","2019-01-13","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","   10",",,7,0600","   25",",,7,0600","  178",",,7,0600","  -44",",,7"," -117",",,7"," -117",",,7,0600",,,,
"USC00052294","2019-01-14","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  152",",,7,0600","  -39",",,7"," -156",",,7"," -150",",,7,0600",,,,
"USC00052294","2019-01-15","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  152",",,7,0600","  -11",",,7"," -156",",,7"," -111",",,7,0600",,,,
"USC00052294","2019-01-16","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  127",",,7,0600","   22",",,7"," -117",",,7","  -44",",,7,0600",,,,
"USC00052294","2019-01-17","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  127",",,7,0600","   22",",,7","  -78",",,7","  -50",",,7,0600",,,,
"USC00052294","2019-01-18","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  102",",,7,0600","   44",",,7","  -56",",,7","  -44",",,7,0600",,,,
"USC00052294","2019-01-19","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","   61",",,7,0600","  132",",,7,0600","  203",",,7,0600","  -44",",,7"," -133",",,7"," -133",",,7,0600",,,,
"USC00052294","2019-01-20","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  152",",,7,0600","   22",",,7"," -139",",,7","  -44",",,7,0600",,,,
"USC00052294","2019-01-21","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  127",",,7,0600","   56",",,7","  -50",",,7","  -33",",,7,0600",,,,
"USC00052294","2019-01-22","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","   71",",,7,0600","  102",",,7,0600","  203",",,7,0600","   22",",,7"," -139",",,7"," -139",",,7,0600",,,,
"USC00052294","2019-01-23","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","   18",",,7,0600","   51",",,7,0600","  229",",,7,0600"," -100",",,7"," -178",",,7"," -161",",,7,0600",,,,
"USC00052294","2019-01-24","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  178",",,7,0600","  -17",",,7"," -167",",,7"," -117",",,7,0600",,,,
"USC00052294","2019-01-25","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","   10",",,7,0600","   20",",,7,0600","  203",",,7,0600","  -61",",,7"," -161",",,7"," -161",",,7,0600",,,,
"USC00052294","2019-01-26","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  203",",,7,0600","  -22",",,7"," -161",",,7"," -161",",,7,0600",,,,
"USC00052294","2019-01-27","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  178",",,7,0600","    0",",,7"," -161",",,7","  -94",",,7,0600",,,,
"USC00052294","2019-01-28","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  152",",,7,0600","   39",",,7"," -100",",,7","  -89",",,7,0600",,,,
"USC00052294","2019-01-29","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","   20",",,7,0600","   66",",,7,0600","  178",",,7,0600","  -89",",,7"," -172",",,7"," -144",",,7,0600",,,,
"USC00052294","2019-01-30","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  152",",,7,0600","   -6",",,7"," -144",",,7"," -106",",,7,0600",,,,
"USC00052294","2019-01-31","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  127",",,7,0600","   11",",,7"," -122",",,7","  -72",",,7,0600",,,,
"USC00052294","2019-02-01","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  127",",,7,0600","   33",",,7"," -106",",,7","  -89",",,7,0600",,,,
"USC00052294","2019-02-02","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  102",",,7,0600","   50",",,7","  -94",",,7","  -78",",,7,0600",,,,
"USC00052294","2019-02-03","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  102",",,7,0600","   50",",,7","  -78",",,7","  -28",",,7,0600",,,,
"USC00052294","2019-02-04","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  102",",,7,0600","   61",",,7","  -56",",,7","  -39",",,7,0600",,,,
"USC00052294","2019-02-05","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   76",",,7,0600","   39",",,7","  -44",",,7","  -28",",,7,0600",,,,
"USC00052294","2019-02-06","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   76",",,7,0600","   17",",,7","  -61",",,7","  -61",",,7,0600",,,,
"USC00052294","2019-02-07","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","   18",",,7,0600","   46",",,7,0600","  127",",,7,0600","   -6",",,7"," -200",",,7"," -194",",,7,0600",,,,
"USC00052294","2019-02-08","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  127",",,7,0600"," -111",",,7"," -200",",,7"," -161",",,7,0600",,,,
"USC00052294","2019-02-09","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  102",",,7,0600","  -17",",,7"," -167",",,7","  -89",",,7,0600",,,,
"USC00052294","2019-02-10","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  102",",,7,0600","    0",",,7"," -100",",,7"," -100",",,7,0600",,,,
"USC00052294","2019-02-11","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   76",",,7,0600","    6",",,7"," -106",",,7"," -100",",,7,0600",,,,
"USC00052294","2019-02-12","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   76",",,7,0600","  -22",",,7"," -139",",,7"," -133",",,7,0600",,,,
"USC00052294","2019-02-13","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   76",",,7,0600","    6",",,7"," -133",",,7","  -22",",,7,0600",,,,
"USC00052294","2019-02-14","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   51",",,7,0600","   56",",,7","  -33",",,7","  -22",",,7,0600",,,,
"USC00052294","2019-02-15","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    3",",,7,0600","   10",",,7,0600","   76",",,7,0600","   39",",,7","  -44",",,7","  -44",",,7,0600",,,,
"USC00052294","2019-02-16","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   76",",,7,0600","   33",",,7","  -67",",,7","  -61",",,7,0600",,,,
"USC00052294","2019-02-17","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0","T,,7,0600","    0","T,,7,0600","   76",",,7,0600","  -11",",,7"," -183",",,7"," -178",",,7,0600",,,,
"USC00052294","2019-02-18","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    5",",,7,0600","   10",",,7,0600","   76",",,7,0600","  -67",",,7"," -194",",,7"," -194",",,7,0600",,,,
"USC00052294","2019-02-19","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0","T,,7,0600","    0","T,,7,0600","   76",",,7,0600","  -83",",,7"," -206",",,7"," -144",",,7,0600",,,,
"USC00052294","2019-02-20","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","   36",",,7,0600","   41",",,7,0600","  102",",,7,0600","  -56",",,7"," -200",",,7"," -194",",,7,0600",,,,
"USC00052294","2019-02-21","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  102",",,7,0600","  -78",",,7"," -200",",,7"," -161",",,7,0600",,,,
"USC00052294","2019-02-22","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0","T,,7,0600","    5",",,7,0600","   76",",,7,0600","  -44",",,7"," -183",",,7"," -111",",,7,0600",,,,
"USC00052294","2019-02-23","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","  104",",,7,0600","  163",",,7,0600","  229",",,7,0600","   -6",",,7"," -117",",,7"," -111",",,7,0600",,,,
"USC00052294","2019-02-24","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  203",",,7,0600","  -11",",,7"," -156",",,7"," -128",",,7,0600",,,,
"USC00052294","2019-02-25","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  178",",,7,0600","   -6",",,7"," -156",",,7","  -72",",,7,0600",,,,
"USC00052294","2019-02-26","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  152",",,7,0600","   44",",,7","  -72",",,7","  -39",",,7,0600",,,,
"USC00052294","2019-02-27","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  102",",,7,0600","   67",",,7","  -44",",,7","  -39",",,7,0600",,,,
"USC00052294","2019-02-28","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  102",",,7,0600","   67",",,7","  -44",",,7","  -44",",,7,0600",,,,
"USC00052294","2019-03-01","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   76",",,7,0600","   56",",,7","  -61",",,7","  -50",",,7,0600",,,,
"USC00052294","2019-03-02","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   51",",,7,0600","   22",",,7","  -72",",,7","  -44",",,7,0600",,,,
"USC00052294","2019-03-03","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","   43",",,7,0600","   56",",,7,0600","  102",",,7,0600","   50",",,7"," -178",",,7"," -178",",,7,0600",,,,
"USC00052294","2019-03-04","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","   23",",,7,0600","   36",",,7,0600","  102",",,7,0600","  -11",",,7"," -183",",,7"," -144",",,7,0600",,,,
"USC00052294","2019-03-05","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  102",",,7,0600","   -6",",,7"," -150",",,7"," -111",",,7,0600",,,,
"USC00052294","2019-03-06","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   76",",,7,0600","   17",",,7"," -122",",,7","   -6",",,7,0600",,,,
"USC00052294","2019-03-07","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   51",",,7,0600","   83",",,7","  -22",",,7","  -22",",,7,0600",,,,
"USC00052294","2019-03-08","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   51",",,7,0600","   50",",,7","  -39",",,7","  -28",",,7,0600",,,,
"USC00052294","2019-03-09","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    5",",,7,0600","   13",",,7,0600","   51",",,7,0600","   50",",,7","  -94",",,7","  -72",",,7,0600",,,,
"USC00052294","2019-03-10","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   51",",,7,0600","    0",",,7"," -100",",,7","  -94",",,7,0600",,,,
"USC00052294","2019-03-11","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","   25",",,7,0600","   22",",,7","  -94",",,7","  -83",",,7,0600",,,,
"USC00052294","2019-03-12","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","   20",",,7,0600","   30",",,7,0600","   51",",,7,0600","   33",",,7","  -89",",,7","  -33",",,7,0600",,,,
"USC00052294","2019-03-13","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0","T,,7,0600","    0","T,,7,0600","   51",",,7,0600","   67",",,7","  -50",",,7","  -39",",,7,0600",,,,
"USC00052294","2019-03-14","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","  302",",,7,0600","  310",",,7,0600","  305",",,7,0600","  -22",",,7"," -128",",,7"," -128",",,7,0600",,,,
"USC00052294","2019-03-15","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0","T,,7,0600","    8",",,7,0600","  254",",,7,0600","  -56",",,7"," -156",",,7"," -156",",,7,0600",,,,
"USC00052294","2019-03-16","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  203",",,7,0600","    6",",,7"," -161",",,7"," -117",",,7,0600",,,,
"USC00052294","2019-03-17","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  152",",,7,0600","   33",",,7"," -122",",,7","  -83",",,7,0600",,,,
"USC00052294","2019-03-18","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  152",",,7,0600","   56",",,7","  -89",",,7","  -83",",,7,0600",,,,
"USC00052294","2019-03-19","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0","T,,7,0600","    5",",,7,0600","  152",",,7,0600","   61",",,7","  -83",",,7","  -61",",,7,0600",,,,
"USC00052294","2019-03-20","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  127",",,7,0600","   11",",,7"," -122",",,7"," -122",",,7,0600",,,,
"USC00052294","2019-03-21","38.9608","-105.2158","2784.0","DIVIDE 4 NW, CO US","    0",",,7,0600","    0",",,7,0600","  102",",,7,0600","   67",",,7"," -128",",,7","  -56",",,7,0600",,,,
