"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00105275","2018-09-25","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  161",",,7","  -11",",,7",,,,,,,,,"   48",",,7,0700",,,,,,,,,"   44",",,7","  200",",,7","  -11",",,7,0700","  113",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-09-26","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  167",",,7","  -11",",,7",,,,,,,,,"   30",",,7,0700",,,,,,,,,"   33",",,7","  211",",,7","  -11",",,7,0700","   76",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-09-27","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  183",",,7","  -17",",,7",,,,,,,,,"   43",",,7,0700",,,,,,,,,"   44",",,7","  206",",,7","   17",",,7,0700","   85",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-09-28","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  211",",,7","  -17",",,7",,,,,,,,,"   48",",,7,0700",,,,,,,,,"   56",",,7","  228",",,7","   33",",,7,0700","   92",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-09-29","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  239",",,7","   17",",,7",,,,,,,,,"   58",",,7,0700",,,,,,,,,"   67",",,7","  222",",,7","   44",",,7,0700","  113",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-09-30","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  228",",,7","   44",",,7",,,,,,,,,"   33",",,7,0700",,,,,,,,,"   83",",,7","  206",",,7","  167",",,7,0700","  150",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-01","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  200",",,7","   22",",,7",,,,,,,,,"   74",",,7,0700",,,,,,,,,"   72",",,7","  200",",,7","   22",",,7,0700","  217",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-02","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  211",",,7","   17",",,7",,,,,,,,,"   28",",,7,0700",,,,,,,,,"   67",",,7","  211",",,7","   72",",,7,0700","   58",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-03","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","   94",",,7,0700","    0",",,7","    0",",,7","  217",",,7","   67",",,7",,,,,,,,,"   30",",,7,0700",,,,,,,,,"   94",",,7","  222",",,7","  133",",,7,0700","  166",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-04","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","  124",",,7,0700","    0",",,7","    0",",,7","  189",",,7","   83",",,7",,,,,,,,,"   33",",,7,0700",,,,,,,,,"  117",",,7","  222",",,7","   83",",,7,0700","   87",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-05","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","   81",",,7,0700","    0",",,7","    0",",,7","  133",",,7","   39",",,7",,,,,,,,,"   13",",,7,0700",,,,,,,,,"   78",",,7","  150",",,7","   39",",,7,0700","   93",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-06","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  106",",,7","   11",",,7",,,,,,,,,"   30",",,7,0700",,,,,,,,,"   56",",,7","  156",",,7","   17",",,7,0700","   69",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-07","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  100",",,7","    6",",,7",,,,,,,,,"   15",",,7,0700",,,,,,,,,"   50",",,7","  128",",,7","   28",",,7,0700","   80",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-08","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  111",",,7","   11",",,7",,,,,,,,,"   20",",,7,0700",,,,,,,,,"   50",",,7","  139",",,7","   11",",,7,0700","  101",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-09","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  106",",,7","   11",",,7",,,,,,,,,"   20",",,7,0700",,,,,,,,,"   44",",,7","  161",",,7","   22",",,7,0700","  253",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-10","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","   46",",,7,0700","   25",",,7","   25",",,7","   56",",,7","    0",",,7",,,,,,,,,"   15",",,7,0700",,,,,,,,,"   44",",,7","   67",",,7","    0",",,7,0700","  320",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-11","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","   15",",,7,0700","    0",",,7","    0",",,7","   44",",,7","    0",",,7",,,,,,,,,"   18",",,7,0700",,,,,,,,,"   44",",,7","   83",",,7","    6",",,7,0700","  237",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-12","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   78",",,7","  -39",",,7",,,,,,,,,"   13",",,7,0700",,,,,,,,,"   39",",,7","  117",",,7","  -33",",,7,0700","   48",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-13","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  106",",,7","  -39",",,7",,,,,,,,,"   18",",,7,0700",,,,,,,,,"   39",",,7","  156",",,7","  -17",",,7,0700","   74",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-14","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","   28",",,7,0700","    0","T,,7","    0","T,,7","  106",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -56",",,7,0700","  156",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-15","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   28",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -83",",,7,0700","   71",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-16","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   89",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0700","   79",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-17","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  111",",,7","  -56",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0700","   68",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-18","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  144",",,7","  -28",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0700","   87",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-19","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  150",",,7","  -33",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0700","   72",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-20","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  133",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0700","   64",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-21","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  178",",,7","  -17",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0700","   55",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-22","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  172",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   44",",,7,0700","   53",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-23","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","   13",",,7,0700","    0",",,7","    0",",,7","  172",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,,"   50",",,7,0700","  126",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-24","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    3",",,7,0700","    0",",,7","    0",",,7","  122",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0700","   93",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-25","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  156",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,"   44",",,7,0700","   71",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-26","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    5",",,7,0700","    0",",,7","    0",",,7","  111",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0700","   50",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-27","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  150",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0700","   68",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-28","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  172",",,7","   11",",,7",,,,,,,,,,,,,,,,,,,,,,,"   11",",,7,0700","   84",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-29","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  172",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   72",",,7,0700","   95",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-30","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","  111",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0700","  113",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-10-31","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   67",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -67",",,7,0700","  119",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-01","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   72",",,7","  -78",",,7",,,,,,,,,,,,,,,,,,,,,,,"   33",",,7,0700","  122",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-02","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   72",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,"   72",",,7,0700","   92",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-03","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","   15",",,7,0700","    0",",,7","    0",",,7","  100",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0700","  187",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-04","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   83",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"   22",",,7,0700","   92",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-05","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    5",",,7,0700","    0",",,7","    0",",,7","   50",",,7","   -6",",,7",,,,,,,,,,,,,,,,,,,,,,,"   17",",,7,0700","  106",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-06","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   67",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0700","   87",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-07","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","   15",",,7,0700","    5",",,7","    0","T,,7","   28",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -94",",,7,0700","   87",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-08","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   39",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -72",",,7,0700","   77",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-09","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   22",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,," -117",",,7,0700","  103",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-10","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   39",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0700","   71",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-11","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   56",",,7","  -83",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -78",",,7,0700","  109",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-12","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   17",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,," -106",",,7,0700","  117",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-13","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","    6",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,," -100",",,7,0700","   61",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-14","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   44",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -83",",,7,0700","   69",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-15","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   83",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -67",",,7,0700","   74",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-16","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   72",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -67",",,7,0700","   71",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-17","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","   18",",,7,0700","   25",",,7","   25",",,7","  106",",,7","  -72",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -11",",,7,0700","   74",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-18","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0","T,,7","   44",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,," -106",",,7,0700","   92",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-19","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0","T,,7","   17",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,," -111",",,7,0700","   58",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-20","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   44",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -94",",,7,0700","   63",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-21","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   61",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -94",",,7,0700","   55",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-22","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0",",,7","   44",",,7","  -94",",,7",,,,,,,,,,,,,,,,,,,,,,,"   33",",,7,0700","   80",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-23","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","   20",",,7,0700","    0","T,,7","    0","T,,7","   39",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0700","  117",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-24","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","   33",",,7,0700","   13",",,7","    0","T,,7","   50",",,7","  -22",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -17",",,7,0700","  122",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-25","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0","T,,7","   11",",,7"," -100",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -94",",,7,0700","  121",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-26","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0","T,,7","   11",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,,,," -117",",,7,0700","   72",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-27","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","    0","T,,7","    0",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -56",",,7,0700","   66",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-28","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    3",",,7,0700","    0","T,,7","    0","T,,7","   11",",,7","  -67",",,7",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,7,0700","   63",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-29","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","   18",",,7,0700","   25",",,7","   25",",,7","   33",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0700","   63",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-11-30","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","   84",",,7,0700","  102",",,7","  127",",,7","   17",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -28",",,7,0700","   69",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-12-01","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    8",",,7,0700","    0","T,,7","  127",",,7","   22",",,7","  -50",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -39",",,7,0700","   32",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-12-02","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    8",",,7,0700","    0","T,,7","  102",",,7","  -11",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -83",",,7,0700","   50",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-12-03","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","   20",",,7,0700","   25",",,7","  127",",,7","  -28",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -83",",,7,0700","   76",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-12-04","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","  127",",,7","  -39",",,7"," -189",",,7",,,,,,,,,,,,,,,,,,,,,,," -178",",,7,0700","   66",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-12-05","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","  127",",,7","  -44",",,7"," -183",",,7",,,,,,,,,,,,,,,,,,,,,,," -144",",,7,0700","   80",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-12-06","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    8",",,7,0700","    5",",,7","  127",",,7","  -78",",,7"," -144",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -83",",,7,0700","   69",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-12-07","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","  127",",,7","  -17",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,,,,," -111",",,7,0700","   61",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-12-08","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","  127",",,7","  -22",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -83",",,7,0700","   55",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-12-09","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","  102",",,7","   -6",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,," -111",",,7,0700","   76",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-12-10","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","  102",",,7","   -6",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -89",",,7,0700","   79",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-12-11","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","  102",",,7","  -33",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,," -100",",,7,0700","   71",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-12-12","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0","T,,7,0700","    0","T,,7","  102",",,7","    0",",,7"," -128",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -72",",,7,0700","   76",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-12-13","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    5",",,7,0700","    0","T,,7","  102",",,7","   -6",",,7"," -161",",,7",,,,,,,,,,,,,,,,,,,,,,," -156",",,7,0700","  105",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-12-14","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","  102",",,7","  -33",",,7"," -172",",,7",,,,,,,,,,,,,,,,,,,,,,," -133",",,7,0700","   69",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-12-15","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","  102",",,7","  -22",",,7"," -144",",,7",,,,,,,,,,,,,,,,,,,,,,," -133",",,7,0700","   74",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-12-16","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","  102",",,7","   17",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,,,,,," -139",",,7,0700","   76",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-12-17","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","  102",",,7","    0",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,,,,,," -122",",,7,0700","   64",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-12-18","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","  102",",,7","    0",",,7"," -122",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -44",",,7,0700","   69",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-12-19","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    3",",,7,0700","    0","T,,7","   76",",,7","   56",",,7","  -44",",,7",,,,,,,,,,,,,,,,,,,,,,,"    6",",,7,0700","  119",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-12-20","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","   76",",,7","   33",",,7"," -111",",,7",,,,,,,,,,,,,,,,,,,,,,," -106",",,7,0700","  119",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-12-21","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","   76",",,7","   17",",,7"," -117",",,7",,,,,,,,,,,,,,,,,,,,,,,"    0",",,7,0700","   77",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-12-22","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","   76",",,7","   33",",,7","  -89",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -89",",,7,0700","  119",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-12-23","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","    0",",,7,0700","    0",",,7","   76",",,7","  -39",",,7"," -150",",,7",,,,,,,,,,,,,,,,,,,,,,," -133",",,7,0700","   93",",,7",,,,,,,,,,,,,,,,
"USC00105275","2018-12-24","42.123","-111.3133","1809.0","LIFTON PUMPING STATION, ID US","   10",",,7,0700","   13",",,7","   76",",,7","  -44",",,7"," -133",",,7",,,,,,,,,,,,,,,,,,,,,,,"  -67",",,7,0700","   53",",,7",,,,,,,,,,,,,,,,
