"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT12","WT12_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"WQW00041606","2018-08-15","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  295","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-08-16","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  286","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-08-17","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  288","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-08-18","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  279","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-08-19","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  293","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-08-20","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  291","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-08-21","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  288","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-08-22","19.28333","166.65","7.0","WAKE ISLAND, UM WQ","  267",",,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  274","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-08-27","19.28333","166.65","7.0","WAKE ISLAND, UM WQ","    0",",,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  292","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-08-28","19.28333","166.65","7.0","WAKE ISLAND, UM WQ","    5",",,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  288","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-08-29","19.28333","166.65","7.0","WAKE ISLAND, UM WQ","    0",",,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  286","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-08-30","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  291","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-08-31","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  288","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-09-01","19.28333","166.65","7.0","WAKE ISLAND, UM WQ","    5",",,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  285","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-09-02","19.28333","166.65","7.0","WAKE ISLAND, UM WQ","   36",",,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  281","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-09-03","19.28333","166.65","7.0","WAKE ISLAND, UM WQ","    0",",,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  282","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-09-04","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  283","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-09-05","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  283","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-09-06","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  292","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-09-07","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  291","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-09-08","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  294","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-09-09","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  289","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-09-10","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  287","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-09-11","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  283","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-09-13","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  257","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-09-14","19.28333","166.65","7.0","WAKE ISLAND, UM WQ","  574",",,S",,,,,"  314",",,S","  259",",,S",,,,,,,,,,,,,,,,,,,,,,,"  285","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-09-15","19.28333","166.65","7.0","WAKE ISLAND, UM WQ","    0",",,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  303","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-09-16","19.28333","166.65","7.0","WAKE ISLAND, UM WQ","   15",",,S",,,,,"  318",",,S","  252",",,S",,,,,,,,,,,,,,,,,,,,,,,"  285","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-09-19","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  278","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-09-23","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  263","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-09-24","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  284","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-09-25","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  284","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-09-26","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  277","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-09-27","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  293","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-09-28","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  288","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-09-29","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  285","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-09-30","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  286","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-01","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  297","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-02","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  286","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-03","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  286","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-04","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  287","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-05","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  284","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-06","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  281","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-07","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  282","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-08","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  278","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-09","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  278","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-10","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  287","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-11","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  283","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-12","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  271","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-13","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  274","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-14","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  276","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-15","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  273","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-16","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  276","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-17","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  268","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-18","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  279","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-19","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  280","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-20","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  284","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-21","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  287","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-22","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  285","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-23","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  284","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-24","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  284","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-25","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  289","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-26","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  273","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-27","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  272","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-28","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  282","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-29","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  281","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-30","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  279","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-10-31","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  278","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-11-01","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  276","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-11-02","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  277","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-11-03","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  279","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-11-04","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  283","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-11-05","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  287","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-11-06","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  284","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-11-07","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  277","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-11-08","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  276","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-11-09","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  275","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-11-10","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  284","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-11-11","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  286","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-11-12","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  282","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-11-13","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  278","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-11-14","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  282","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-11-15","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  282","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-11-16","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  286","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-11-17","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  283","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-11-18","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  273","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-11-20","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  273","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-11-21","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  274","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-11-22","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  277","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-11-23","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  278","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-11-24","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  278","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-11-25","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  281","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-11-26","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  276","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-11-27","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  276","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-11-28","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  271","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-11-29","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  273","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-11-30","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  269","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-12-01","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  274","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-12-02","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  272","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-12-03","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  262","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-12-04","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  261","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-12-05","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  246","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-12-06","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  249","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-12-07","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  258","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"WQW00041606","2018-12-08","19.28333","166.65","7.0","WAKE ISLAND, UM WQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"  264","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
